1503609551913,0.57796893555379,0.991683991670394,0.504570887773912,0.832446463885061,0.303746657318584,0.411520183293476,0.416138358003854,0.608752261396518,0.436071503945073,0.580128661286255,0.541084966362184,0.621373218446657,0.62832425606504,0.511698264361062,0.468613843095376,0.551560871486932,0.474010346819521,0.372103865409645,0
1503609551946,0.57796893555379,0.991683991683572,0.504570887773912,0.832446463885061,0.339043733489242,0.410429228605844,0.431689181768218,0.609750878798208,0.421036296602812,0.582759402498542,0.541186181666164,0.621652242741183,0.624173353307593,0.511657035364465,0.493669648674155,0.523512969185405,0.463717130158104,0.368150280009757,0
1503609551979,0.57796893555379,0.991683991687831,0.504570887773912,0.832446463885061,0.343754367853167,0.408622792294125,0.426634800419823,0.607738662122831,0.422112162231572,0.581343888547658,0.56088756569906,0.630457315685022,0.641524008813189,0.517112608651273,0.482500188111953,0.530359984909439,0.439674467797633,0.384771914541616,0
1503609552013,0.57796893555379,0.991683991761768,0.504570887773912,0.832446463885061,0.333040067782005,0.410117817300778,0.433255456780438,0.608313740101491,0.422917791890925,0.581293317710228,0.551295817565158,0.625861586072712,0.630993038486556,0.515185560757581,0.464980457775297,0.547470097312449,0.476562723699768,0.362489018434747,0
1503609552046,0.57796893555379,0.991683991435086,0.504570887773912,0.832446463885061,0.335649566788329,0.412404901954367,0.429329095765776,0.60744535216878,0.421063459606923,0.581218528163097,0.558898545413743,0.637855768880289,0.6144382658495,0.530662679384324,0.474460240919283,0.576556694155741,0.457774910928831,0.372811398025985,0
1503609552079,0.57796893555379,0.991683986005315,0.504570887773912,0.832446463885061,0.339134064511645,0.410457982951926,0.430007727588158,0.608798929733082,0.422655929805871,0.581864094644766,0.543569557546618,0.625313954069294,0.610531888868707,0.511762017588038,0.473400033205282,0.552631578947368,0.468773626670985,0.364916263091396,0
1503609552113,0.57796893555379,0.991683964920828,0.504570887773912,0.832446463885061,0.335898780843586,0.409383502648261,0.431498198103485,0.607206996815966,0.421191285186431,0.580162180057776,0.546924261516673,0.62460868006676,0.615429023421227,0.50665014035635,0.467571261955358,0.574377402724282,0.461951935484521,0.36701700769835,0
1503609552146,0.57796893555379,0.991683991683992,0.504570887773912,0.832446463885061,0.338298525743361,0.410331311542766,0.432295520104317,0.608021970041211,0.422237010583928,0.581811493131624,0.53959603653634,0.623531730750808,0.621884713952556,0.51209781077396,0.482961413904673,0.565459865282096,0.468803896947112,0.358108054112117,0
1503609552179,0.57796893555379,0.99168652619959,0.504570887773912,0.832446463885061,0.330453222599719,0.411003421277163,0.430895196382638,0.607920819683825,0.421567575989235,0.580173017411666,0.550905203859335,0.62295958221136,0.619737903582269,0.503055567851189,0.456229986055881,0.522697227337049,0.458514302535877,0.352472253123589,0
1503609552213,0.57796893555379,0.991718130738833,0.504570887773912,0.832446463885061,0.33780022239139,0.410877585435805,0.430243882697622,0.608256467632065,0.422515329948881,0.582179769157833,0.553542321719023,0.628469203140756,0.626432393021806,0.511592772622261,0.480605655871144,0.542272454952926,0.464607008994263,0.366667401756405,0
